id,clio_id_display,author_display,author_vern_display,author_facet,format,isbn_display,language_facet,database_restrictions_display,material_type_display,lc_callnum_display,full_publisher_display,location_call_number_id_display,published_display,published_vern_display,title_display,title_vern_display,subject_topic_facet,subject_geo_facet,subject_era_facet,subtitle_display,subtitle_vern_display,url_fulltext_display,url_munged_display,url_suppl_display
4058858,4058858,,,,Books,,English,,"23\, 23\, 23\, 23\, 23\, 23 p.",,"Providence [R.I.] : Geo. P. Daniels\, 1838.",LSF- BEINECKE >>  Shirley 2695|DELIM|4426012,,,The boy's story book : embellished with numerous cuts,,"Children's stories,Sports,Games,Baseball,Conduct of life","Rhode Island,Providence",,,,,,
4059658,4059658,"Daniel\, Daniel M. (Daniel Margowitz)\, 1890-",,,Books,,English,,108 p.,,"Racine\, Wis. : Whitman Publishing Company\, c1930.",LSF- BEINECKE >>  Shirley 2707|DELIM|4426853,,,Babe Ruth,,"Ruth\, Babe\, 1895-1948,Baseball","Wisconsin,Racine",,the idol of the American boy,,,,
3702142,3702142,"Chapman\, Allen",,,Books,,English,,"[4]\, 206\, [6] p.\, [1] leaf of plates",,"New York : Cupples & Leon\, c1913.",LSF- BEINECKE >>  Shirley 1539|DELIM|4051672,,,"Fred Fenton the pitcher\, or\, The rivals of Riverport School",,"Boys,Baseball","New York (State),New York",,,,,,
3883630,3883630,"Bookbinder\, Bernie",,,Books,188259309X,English,,278 p.,,"Bridgehampton\, N.Y. : Bridge Works Pub.\, 1995.",LSF - Request for delivery to any Yale Library >>  PS3552 O5635 O97 1995|DELIM|4243568,,,Out at the old ball game,,"Baseball players,Gay men","New York (State),New York,New York (N.Y.)",,a novel,,,,
4005330,4005330,"Zubro\, Mark Richard",,,Books,312144040,English,,212 p.,,"New York : St. Martin's Press\, 1996.",LSF - Request for delivery to any Yale Library >>  PS3576 U23 R87 1996|DELIM|4370205,,,Rust on the razor,,"Carpenter\, Scott (Fictitious character),Mason\, Tom (Fictitious character),Baseball players,Gay men,Murder","Illinois,Chicago,Georgia",,,,,,
5965852,5965852,"Rosen\, Richard Dean\, 1949-",,,Books,802776086,English,,234 p.,,"New York : Walker & Company\, 2001.",LSF - Request for delivery to any Yale Library >>  PS3568.O827 S77 2001|DELIM|6670307,,,Strike three you're dead,,"Blissberg\, Harvey (Fictitious character),Private investigators,Baseball players,Murder,Investigation","Rhode Island,Providence,Providence (R.I.)",,,,,,
6351215,6351215,"Silber\, Irwin\, 1925-2010",,,Books,"15,663,997,341,566,300,000",English,,"xvi\, 236 p.",,"Philadelphia : Temple University Press\, 2003.","SML\, Stacks\, LC Classification >>  GV742.42.R63 S55X  2003 (LC)|DELIM|7008530",,,Press box red,,"Rodney\, Lester\, 1911-,Daily worker (New York\, N.Y.),Sportswriters,Communists,Baseball,Discrimination in sports,History",United States,,"the story of Lester Rodney\, the communist who helped break the color line in American sports",,,,
7048758,7048758,"Abe\, Tamaki\, 1957-","阿部珠樹\, 1957-",,Books,"45,828,528,319,784,500,000,000",Japanese,,209 p.,,"Tōkyō : Heibonsha\, 2005.","SML\, Stacks\, LC Classification >>  GV415 .A24 2005 (LC)|DELIM|7605087",,,Sutajiamu no sengoshi,スタジアムの戦後史,"Stadiums,Baseball fields,Arenas,History",Japan,,yume to yokubō no 60-nen,夢と欲望の60年,,,
7699870,7699870,"Starr\, Jason\, 1966-",,,Books,312359721,English,,296 p.,,"New York : St. Martin's Minotaur\, 2006.",LSF - Request for delivery to any Yale Library >>  PS3569.T336225 L54X 2006|DELIM|8173662,,,Lights out,,"Baseball players,Triangles (Interpersonal relations)","Brooklyn (New York\, N.Y.),Canarsie (New York\, N.Y.)",,,,,"Contributor biographical information~|Z|~http://www.loc.gov/catdir/enhancements/fy0665/2006045057-b.html,Publisher description~|Z|~http://www.loc.gov/catdir/enhancements/fy0665/2006045057-d.html",
7894991,7894991,"Carrington\, Tori",,,Books,"97,807,653,174,380,700,000,000",English,,317 p.,,"New York : Forge\, 2007.","SML\, Linonia & Brothers Room >>  PS3603.A77456 F68X 2007|DELIM|8342140",,,Foul play,,"Women private investigators,Greek American women,Pitchers (Baseball),Missing persons","New York (State),New York,Astoria (New York\, N.Y.)",,a Sofie Metropolis novel,,,"Contributor biographical information~|Z|~http://www.loc.gov/catdir/enhancements/fy0708/2007006519-b.html,Publisher description~|Z|~http://www.loc.gov/catdir/enhancements/fy0708/2007006519-d.html,Sample text~|Z|~http://www.loc.gov/catdir/enhancements/fy0708/2007006519-s.html",
10602709,10602709,"Smith\, Curt",,,Books,"9781597979351,159797935X,9781597979368,1597979368",English,,"xi\, 276 p.\, [16] p. of plates",,"Washington\, D.C. : Potomac Books\, c2012.","SML\, Stacks\, LC Classification >>  GV416.B674 S548X 2012 (LC)|DELIM|10798103",,,Mercy!,,"Fenway Park (Boston\, Mass.),Boston Red Sox (Baseball team),Radio broadcasting of sports,Television broadcasting","Massachusetts,Boston",,a celebration of Fenway Park's centennial told through Red Sox radio and TV,,,,
10621755,10621755,"Nylund\, David",,,"Books,Online",9.78079E+12,English,Access restricted by licensing agreement.,"1 online resource (xvi\, 190 p. )",,"Albany : State University of New York Press\, c2007. (Baltimore\, Md. : Project MUSE\, 2012)",Yale Internet Resource >> Online Resource|DELIM|10815578,,,"Beer\, babes\, and balls",,"Masculinity,Men,Radio and baseball,Radio broadcasting of sports,Radio talk shows,Attitudes",United States,,masculinity and sports talk radio,,,Online book~|Z|~http://muse.jhu.edu/books/9780791479421,
8567220,8567220,"González\, José Cheo",,,Books,"97,898,069,926,659,800,000,000",Spanish,,202 p.,,"[Maracaibo\, Venezuela?] : Universidad del Zulia\, Ediciones del Vice Rectorado Académico\, c2007.","SML\, Stacks\, LC Classification >>  F2331.Z9 C56 2007 (LC)|DELIM|8994569",,,"Béisbol\, petróleo y dependencia",,"Baseball,Petroleum industry and trade,Social conditions,Economic conditions,Foreign relations","Venezuela,Zulia,Zulia (Venezuela),United States",,,,,,
8217238,8217238,,,,"Books,Online",,English,Access restricted by licensing agreement.,1 sheet ([1] p.,,"[Savannah] : Geo. N. Nichols\, Bay Street\, Savannah\, Ga.\, [1870]",Yale Internet Resource >> Online Resource|DELIM|8615762,,,Grand Christmas celebration!,,"Christmas,Baseball,Parades,Balloon ascensions,Tournaments,Social life and customs","Georgia,Savannah,Savannah (Ga.)",,"December 26\, 1870! At Savannah\, Ga. Parade of fantastics!  Tournament! Base ball match! Between the Atlanta and Savannah clubs. Opening of the new base ball park! Pigeon shooting\, balloon ascension .",,,Online database~|Z|~http://opac.newsbank.com/select/broadsides1/14749~|Z|~American Broadsides and Ephemera,
8328530,8328530,"Zubro\, Mark Richard",,,Books,"97,803,123,434,600,300,000,000",English,,294 p.,,"New York : St. Martin's Minotaur\, 2008.","SML\, Linonia & Brothers Room >>  PS3576.U225 S33X 2008|DELIM|8740250",,,Schooled in murder,,"Mason\, Tom (Fictitious character),Carpenter\, Scott (Fictitious character),High school teachers,Baseball players,Gay men",Chicago (Ill.),,,,,"Contributor biographical information~|Z|~http://www.loc.gov/catdir/enhancements/fy0834/2008013403-b.html,Publisher description~|Z|~http://www.loc.gov/catdir/enhancements/fy0834/2008013403-d.html",
8030562,8030562,"Nylund\, David",,,Books,"9780791472378,079147237X,9780791472385,0791472388",English,,"xvi\, 190 p.",,"Albany : State University of New York Press\, c2007.","SML\, Stacks\, LC Classification >>  GV742.3 .N95X 2007 (LC)|DELIM|8454853",,,"Beer\, babes\, and balls",,"Radio broadcasting of sports,Radio talk shows,Radio and baseball,Men,Masculinity,Attitudes",United States,,masculinity and sports talk radio,,,Table of contents only~|Z|~http://www.loc.gov/catdir/toc/ecip075/2006037455.html,
9584589,9584589,"United States. Congress. Senate. Committee on Commerce\, Science\, and Transportation",,,"Books,Online",,English,,"1 online resource (iii\, 63 p.)",,"Washington : U.S. G.P.O.\, 2010.",Yale Internet Resource >> Online Resource|DELIM|9924922,,,Exclusive sports programming,,"Major League Baseball (Organization),DIRECTV (Firm),Television broadcasting of sports,Cable television,Competition,Consumer protection",United States,,"examining competition and consumer choice : hearing before the Committee on Commerce\, Science\, and Transportation\, United States Senate\, One Hundred Tenth Congress\, first session\, March 27\, 2007",,,"Text version:~|Z|~http://purl.fdlp.gov/GPO/gpo341,PDF version:~|Z|~http://purl.fdlp.gov/GPO/gpo342",
9361644,9361644,"Wallace\, Joseph E.",,,Books,"9,781,439,160,053,140,000,000,000,000,000,000,000,000,000,000",English,,464 p.,,"New York : Touchstone\, 2010.","SML\, Linonia & Brothers Room >>  PZ7.W15675 Di 2010|DELIM|9719258",,,Diamond Ruby,,"Baseball stories,Sex role,Influenza Epidemic\, 1918-1919,History","Brooklyn (New York\, N.Y.)",,a novel,,,,
11845710,11845710,"Heyen\, William\, 1940-",,,Books,,English,,1 broadside,,"[Concord\, N.H.?] : William B. Ewert\, c1979 (Madison\, Wis. : Rara Avis Press)",BEINECKE (Non-Circulating) >>  BrSides Box 2014 22|DELIM|12058382,,,Mantle 7.,,"Mantle\, Mickey\, 1931-1995,Baseball players","New Hampshire,Concord",,,,,,
11871067,11871067,"Hatano\, Masaru\, 1953-","波多野勝\, 1953-",,Books,"97,848,295,060,424,800,000,000",Japanese,,372 pages,,"Tōkyō : Fuyō Shobō Shuppan\, 2013.",LSF - Request for delivery to any Yale Library >>  GV863.77.A1 H382 2013 (LC)|DELIM|12080719,,,Nichi-Bei yakyū no kakehashi,日米野球の架け橋,"Suzuki\, Sōtarō\, 1890-1982,Shōriki\, Matsutarō\, 1885-1969,Baseball,History",Japan,,Suzuki Sōtarō no jinsei to Shōriki Matsutarō,鈴木惣太郎の人生と正力松太郎,,,
1036871,1036871,"Yokota\, Junʾya\, 1945-","横田順彌\, 1945-",,Books,4583029047,Japanese,,"279 p.\, [8] p. of plates",,"Tōkyō : Bēsubōru Magazinsha\, 1991.",LSF - Request for delivery to any Yale Library >>  GV863.77 T64 Y64 1991 (LC)|DELIM|1165962,,,Sō-Keisen no nazo,早慶戦の謎,"Waseda Daigaku. Yakyūbu,Keiō Gijuku Taiikukai. Yakyūbu,History,College sports,Baseball",Japan,,kūhaku no jūkyūnen,空白の十九年　,,,
6820564,6820564,,,,Video,,Japanese,,1 videocassette (135 min.),,"[Japan] : Eiga ""Ningen no tsubasa"" o Tsukuru Kai\, c1995.","SML\, Stacks\, LC Classification >>  PN1997 .N535 1995|DELIM|7398700",,,Ningen no tsubasa,人間の翼,"Ishimaru\, Shinʾichi\, 1922-1945,Baseball players,Kamikaze pilots,World War\, 1939-1945,War films",Japan,,saigo no kyatchi bōru,最後のキャッチポール,,,
10902001,10902001,United States. Congress. House. Committee on Claims. (1794-1946),,,"Books,Online",,English,Access restricted by licensing agreement.,7:00 PM,,"Washington\, DC\, 1943",Yale Internet Resource >> Online Resource|DELIM|11093058,,,"Legal guardian of Barbara Healy. February 4\, 1943. -- Committed to the Committee of the Whole House and ordered to be printed",,"Healy\, Barbara,Healy\, James B.,United States. Work Projects Administration,Accidents,Baseball,Claims,Legislative amendments","Lowell\, Massachusetts",,,,,http://docs.newsbank.com/select/serialset/120B241F0EB2C588.html~|Z|~Online text,
10906614,10906614,United States. Congress. House. Committee on Claims. (1794-1946),,,"Books,Online",,English,Access restricted by licensing agreement.,7:00 PM,,"Washington\, DC\, 1945",Yale Internet Resource >> Online Resource|DELIM|11097672,,,"Barbara Healy. February 9\, 1945. -- Committed to the Committee of the Whole House and ordered to be printed",,"Healy\, Barbara,Healy\, James B.,United States. Work Projects Administration,Accidents,Baseball,Claims,Legislative amendments","Lowell\, Massachusetts",,,,,http://docs.newsbank.com/select/serialset/120B39E18C0EB738.html~|Z|~Online text,
10906715,10906715,United States. Congress. House,,,"Books,Online",,English,Access restricted by licensing agreement.,3:00 PM,,"Washington\, DC\, 1945",Yale Internet Resource >> Online Resource|DELIM|11097773,,,"Estimate of appropriation for the Navy Department. Communication from the President of the United States transmitting estimate of appropriation submitted by the Navy Department to pay a claim resulting from personal injury to an inhabitant of a foreign country\, in the amount of $6\,488.40. February 19\, 1945. -- Referred to the Committee on Appropriations and ordered to be printed",,"Booth\, George,United States. Dept. of the Navy,United States. Marine Corps,Accidents,Baseball,International claims","Auckland\, New Zealand",,,,,http://docs.newsbank.com/select/serialset/1215CBC2CDC70210.html~|Z|~Online text,
10894717,10894717,United States. Congress. House. Committee on Claims. (1794-1946),,,"Books,Online",,English,Access restricted by licensing agreement.,7:00 PM,,"Washington\, DC\, 1940",Yale Internet Resource >> Online Resource|DELIM|11085883,,,"Barbara Healy. July 1\, 1940. -- Committed to the Committee of the Whole House and ordered to be printed",,"Healy\, Barbara,Healy\, James B.,United States. Work Projects Administration,Accidents,Baseball,Claims,Legislative amendments","Lowell\, Massachusetts",,,,,http://docs.newsbank.com/select/serialset/1201518C590380E0.html~|Z|~Online text,
10896186,10896186,United States. Congress. House. Committee on Claims. (1794-1946),,,"Books,Online",,English,Access restricted by licensing agreement.,7:00 PM,,"Washington\, DC\, 1941",Yale Internet Resource >> Online Resource|DELIM|11087328,,,"Barbara Healy. March 10\, 1941. -- Committed to the Committee of the Whole House and ordered to be printed",,"Healy\, Barbara,Healy\, James B.,United States. Work Projects Administration,United States. Works Progress Administration,Accidents,Baseball,Claims,Legislative amendments","Lowell\, Massachusetts",,,,,http://docs.newsbank.com/select/serialset/12015818CEA4EE90.html~|Z|~Online text,
b1242059,b1242059,,,,Video,"97,807,806,965,320,700,000,000","English,French,Portuguese,Spanish",,2 videodiscs (111 min.),,"Burbank\, Calif. : distributed by Warner Home Video\, [2012]",Law Library >> PhonoTV |DELIM|b12420591,,,Trouble with the curve,,"Baseball,Fathers and daughters,Older men,Scouting",United States,,,,,,
3258356,3258356,"Valerio\, Anthony\, 1940-",,,Books,151106940,English,,"xii\, 123 p.",,"New York : Harcourt\, Brace\, Jovanovich\, c1991.","Bass Library\, Stacks >>  GV865 G46 V35X 1991 (LC)+ Oversize|DELIM|3575495,LSF-Use in SML\, Manuscripts and Archives only (Non-Circ) >>  Yb13 G5 +991V|DELIM|3575496,MEDICAL/HISTORICAL\, Stacks >> Hist GV865 V36 1991|DELIM|9441736,LSF-Use in SML\, Manuscripts and Archives only (Non-Circ) >>  Yb13 G5 +991V|DELIM|12783036",,,Bart,,"Giamatti\, A. Bartlett,Yale University,Presidents,Baseball commissioners",United States,,"a life of A. Bartlett Giamatti\, by him and about him",,,,
7692866,7692866,"United States. Congress. Senate. Committee on Commerce\, Science\, and Transportation",,,Books,160768845,English,,"iv\, 72 p.",,"Washington : U.S. G.P.O. : For sale by the Supt. of Docs.\, U.S. G.P.O.\, 2006.",LSF - Request for delivery to any Yale Library >>  Y 4.C 73/7:S.HRG.109-525|DELIM|8168504,,,"S. 1114\, the Clean Sports Act of 2005\, and S. 1334\, the Professional Sports Integrity and Accountability Act",,"Doping in sports,Professional athletes,Anabolic steroids,Baseball players,Law and legislation,Drug use",United States,,"hearing before the Committee on Commerce\, Science\, and Transportation\, United States Senate\, One Hundred Ninth Congress\, first session\, September 28\, 2005",,,"Text version:~|Z|~http://purl.access.gpo.gov/GPO/LPS73663,PDF version:~|Z|~http://purl.access.gpo.gov/GPO/LPS73664",
10965512,10965512,United States. Congress. House. Committee on the Judiciary. (1813- ),,,"Books,Online",,English,Access restricted by licensing agreement.,13 p.,,"Washington\, DC\, 1958",Yale Internet Resource >> Online Resource|DELIM|11143260,,,"Applicability of antitrust laws to organized professional team sports. May 13\, 1958. -- Referred to the House Calendar and ordered to be printed",,"Baseball,Basketball,Collective bargaining,Football,Hockey,Industrial trusts and antitrust law,Interstate commerce,Legislative amendments,Professional sports,Sports broadcasting,United States",,,,,,http://docs.newsbank.com/select/serialset/12473E9E458358B0.html~|Z|~Online text,
10972479,10972479,United States. Congress. Senate. Committee on the Judiciary. (1816- ),,,"Books,Online",,English,Access restricted by licensing agreement.,26 p.,,"Washington\, DC\, 1960",Yale Internet Resource >> Online Resource|DELIM|11150169,,,"Professional Sports Antitrust Act of 1960. June 20\, 1960. -- Ordered to be printed",,"United States. Federal Trade Commission,Federal Trade Commission Act,Baseball,Contracts,Football,Industrial trusts and antitrust law,Legislative amendments,Professional sports,Sports",,,,,,http://docs.newsbank.com/select/serialset/125035D6EFA8E1C8.html~|Z|~Online text,
11476255,11476255,"United States. Congress. Senate. Committee on Commerce\, Science\, and Transportation",,,"Books,Online",,English,Access restricted by licensing agreement.,"iv\, 72 p.",,"Washington : U.S. G.P.O. : For sale by the Supt. of Docs.\, U.S. G.P.O.\, 2006.",Yale Internet Resource >> Online Resource|DELIM|11616537,,,"S. 1114\, the Clean Sports Act of 2005\, and S. 1334\, the Professional Sports Integrity and Accountability Act",,"Anabolic steroids,Baseball players,Doping in sports,Professional athletes,Law and legislation,Drug use",United States,,"hearing before the Committee on Commerce\, Science\, and Transportation\, United States Senate\, One Hundred Ninth Congress\, first session\, September 28\, 2005",,,http://congressional.proquest.com/congcomp/getdoc?HEARING-ID=HRG-2005-CST-0037~|Z|~Online resource,
4280931,4280931,,,,Archives or Manuscripts,,English,The materials are open for research.,92.64 linear feet (96 boxes),,,"LSF-Use in SML\, Manuscripts and Archives only (Non-Circ) >>  RU 691|DELIM|4659783",,,Yale athletics photographs,,"Yale College (1718-1887),Yale University Athletic Association,Yale University,Yale University. Dept. of Athletics\, Physical Education\, and Recreation,Sports,Baseball,Football,Rowing,Students,Swimming,Track and field,College athletes,College sports",,,,,,Finding aid~|Z|~http://hdl.handle.net/10079/fa/mssa.ru.0691,
